filename,word,list_chars,list_chars_utf8
p6_অভিনেতা.mp4,অভিনেতা,"['অ', 'ভ', 'ি', 'ন', 'ে', 'ত', 'া']","[b'\xe0\xa6\x85', b'\xe0\xa6\xad', b'\xe0\xa6\xbf', b'\xe0\xa6\xa8', b'\xe0\xa7\x87', b'\xe0\xa6\xa4', b'\xe0\xa6\xbe']"
p4_অব্যাহতিপ্রাপ্ত.mp4,অব্যাহতিপ্রাপ্ত,"['অ', 'ব', '্', 'য', 'া', 'হ', 'ত', 'ি', 'প', '্', 'র', 'া', 'প', '্', 'ত']","[b'\xe0\xa6\x85', b'\xe0\xa6\xac', b'\xe0\xa7\x8d', b'\xe0\xa6\xaf', b'\xe0\xa6\xbe', b'\xe0\xa6\xb9', b'\xe0\xa6\xa4', b'\xe0\xa6\xbf', b'\xe0\xa6\xaa', b'\xe0\xa7\x8d', b'\xe0\xa6\xb0', b'\xe0\xa6\xbe', b'\xe0\xa6\xaa', b'\xe0\xa7\x8d', b'\xe0\xa6\xa4']"
p4_অনুপস্থিত.mp4,অনুপস্থিত,"['অ', 'ন', 'ু', 'প', 'স', '্', 'থ', 'ি', 'ত']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa7\x81', b'\xe0\xa6\xaa', b'\xe0\xa6\xb8', b'\xe0\xa7\x8d', b'\xe0\xa6\xa5', b'\xe0\xa6\xbf', b'\xe0\xa6\xa4']"
p2_অনুরূপ.mp4,অনুরূপ,"['অ', 'ন', 'ু', 'র', 'ূ', 'প']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa7\x81', b'\xe0\xa6\xb0', b'\xe0\xa7\x82', b'\xe0\xa6\xaa']"
p1_অভিশাপ.mp4,অভিশাপ,"['অ', 'ভ', 'ি', 'শ', 'া', 'প']","[b'\xe0\xa6\x85', b'\xe0\xa6\xad', b'\xe0\xa6\xbf', b'\xe0\xa6\xb6', b'\xe0\xa6\xbe', b'\xe0\xa6\xaa']"
p5_অভিমত.mp4,অভিমত,"['অ', 'ভ', 'ি', 'ম', 'ত']","[b'\xe0\xa6\x85', b'\xe0\xa6\xad', b'\xe0\xa6\xbf', b'\xe0\xa6\xae', b'\xe0\xa6\xa4']"
p6_অন্তত.mp4,অন্তত,"['অ', 'ন', '্', 'ত', 'ত']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa7\x8d', b'\xe0\xa6\xa4', b'\xe0\xa6\xa4']"
p1_আকস্মিক.mp4,আকস্মিক,"['আ', 'ক', 'স', '্', 'ম', 'ি', 'ক']","[b'\xe0\xa6\x86', b'\xe0\xa6\x95', b'\xe0\xa6\xb8', b'\xe0\xa7\x8d', b'\xe0\xa6\xae', b'\xe0\xa6\xbf', b'\xe0\xa6\x95']"
p5_অগাস্ট.mp4,অগাস্ট,"['অ', 'গ', 'া', 'স', '্', 'ট']","[b'\xe0\xa6\x85', b'\xe0\xa6\x97', b'\xe0\xa6\xbe', b'\xe0\xa6\xb8', b'\xe0\xa7\x8d', b'\xe0\xa6\x9f']"
p1_আটকে.mp4,আটকে,"['আ', 'ট', 'ক', 'ে']","[b'\xe0\xa6\x86', b'\xe0\xa6\x9f', b'\xe0\xa6\x95', b'\xe0\xa7\x87']"
p4_অগভীর.mp4,অগভীর,"['অ', 'গ', 'ভ', 'ী', 'র']","[b'\xe0\xa6\x85', b'\xe0\xa6\x97', b'\xe0\xa6\xad', b'\xe0\xa7\x80', b'\xe0\xa6\xb0']"
p5_অন্য.mp4,অন্য,"['অ', 'ন', '্', 'য']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa7\x8d', b'\xe0\xa6\xaf']"
p6_আইন.mp4,আইন,"['আ', 'ই', 'ন']","[b'\xe0\xa6\x86', b'\xe0\xa6\x87', b'\xe0\xa6\xa8']"
p1_অসম্মান.mp4,অসম্মান,"['অ', 'স', 'ম', '্', 'ম', 'া', 'ন']","[b'\xe0\xa6\x85', b'\xe0\xa6\xb8', b'\xe0\xa6\xae', b'\xe0\xa7\x8d', b'\xe0\xa6\xae', b'\xe0\xa6\xbe', b'\xe0\xa6\xa8']"
p4_অঙ্কন.mp4,অঙ্কন,"['অ', 'ঙ', '্', 'ক', 'ন']","[b'\xe0\xa6\x85', b'\xe0\xa6\x99', b'\xe0\xa7\x8d', b'\xe0\xa6\x95', b'\xe0\xa6\xa8']"
p3_অবিরত.mp4,অবিরত,"['অ', 'ব', 'ি', 'র', 'ত']","[b'\xe0\xa6\x85', b'\xe0\xa6\xac', b'\xe0\xa6\xbf', b'\xe0\xa6\xb0', b'\xe0\xa6\xa4']"
p3_অপেক্ষাকৃতভাবে.mp4,অপেক্ষাকৃতভাবে,"['অ', 'প', 'ে', 'ক', '্', 'ষ', 'া', 'ক', 'ৃ', 'ত', 'ভ', 'া', 'ব', 'ে']","[b'\xe0\xa6\x85', b'\xe0\xa6\xaa', b'\xe0\xa7\x87', b'\xe0\xa6\x95', b'\xe0\xa7\x8d', b'\xe0\xa6\xb7', b'\xe0\xa6\xbe', b'\xe0\xa6\x95', b'\xe0\xa7\x83', b'\xe0\xa6\xa4', b'\xe0\xa6\xad', b'\xe0\xa6\xbe', b'\xe0\xa6\xac', b'\xe0\xa7\x87']"
p1_অসম্মতি.mp4,অসম্মতি,"['অ', 'স', 'ম', '্', 'ম', 'ত', 'ি']","[b'\xe0\xa6\x85', b'\xe0\xa6\xb8', b'\xe0\xa6\xae', b'\xe0\xa7\x8d', b'\xe0\xa6\xae', b'\xe0\xa6\xa4', b'\xe0\xa6\xbf']"
p3_অবিলম্বে.mp4,অবিলম্বে,"['অ', 'ব', 'ি', 'ল', 'ম', '্', 'ব', 'ে']","[b'\xe0\xa6\x85', b'\xe0\xa6\xac', b'\xe0\xa6\xbf', b'\xe0\xa6\xb2', b'\xe0\xa6\xae', b'\xe0\xa7\x8d', b'\xe0\xa6\xac', b'\xe0\xa7\x87']"
p1_অনলাইন.mp4,অনলাইন,"['অ', 'ন', 'ল', 'া', 'ই', 'ন']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa6\xb2', b'\xe0\xa6\xbe', b'\xe0\xa6\x87', b'\xe0\xa6\xa8']"
p3_অবাক.mp4,অবাক,"['অ', 'ব', 'া', 'ক']","[b'\xe0\xa6\x85', b'\xe0\xa6\xac', b'\xe0\xa6\xbe', b'\xe0\xa6\x95']"
p2_অসম্মান.mp4,অসম্মান,"['অ', 'স', 'ম', '্', 'ম', 'া', 'ন']","[b'\xe0\xa6\x85', b'\xe0\xa6\xb8', b'\xe0\xa6\xae', b'\xe0\xa7\x8d', b'\xe0\xa6\xae', b'\xe0\xa6\xbe', b'\xe0\xa6\xa8']"
p2_অগ্রিম.mp4,অগ্রিম,"['অ', 'গ', '্', 'র', 'ি', 'ম']","[b'\xe0\xa6\x85', b'\xe0\xa6\x97', b'\xe0\xa7\x8d', b'\xe0\xa6\xb0', b'\xe0\xa6\xbf', b'\xe0\xa6\xae']"
p1_অবসরপ্রাপ্ত.mp4,অবসরপ্রাপ্ত,"['অ', 'ব', 'স', 'র', 'প', '্', 'র', 'া', 'প', '্', 'ত']","[b'\xe0\xa6\x85', b'\xe0\xa6\xac', b'\xe0\xa6\xb8', b'\xe0\xa6\xb0', b'\xe0\xa6\xaa', b'\xe0\xa7\x8d', b'\xe0\xa6\xb0', b'\xe0\xa6\xbe', b'\xe0\xa6\xaa', b'\xe0\xa7\x8d', b'\xe0\xa6\xa4']"
p1_অনুপস্থিত.mp4,অনুপস্থিত,"['অ', 'ন', 'ু', 'প', 'স', '্', 'থ', 'ি', 'ত']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa7\x81', b'\xe0\xa6\xaa', b'\xe0\xa6\xb8', b'\xe0\xa7\x8d', b'\xe0\xa6\xa5', b'\xe0\xa6\xbf', b'\xe0\xa6\xa4']"
p6_আঘাত.mp4,আঘাত,"['আ', 'ঘ', 'া', 'ত']","[b'\xe0\xa6\x86', b'\xe0\xa6\x98', b'\xe0\xa6\xbe', b'\xe0\xa6\xa4']"
p6_আচার.mp4,আচার,"['আ', 'চ', 'া', 'র']","[b'\xe0\xa6\x86', b'\xe0\xa6\x9a', b'\xe0\xa6\xbe', b'\xe0\xa6\xb0']"
p1_অন্যায্য.mp4,অন্যায্য,"['অ', 'ন', '্', 'য', 'া', 'য', '্', 'য']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa7\x8d', b'\xe0\xa6\xaf', b'\xe0\xa6\xbe', b'\xe0\xa6\xaf', b'\xe0\xa7\x8d', b'\xe0\xa6\xaf']"
p6_অসম্মান.mp4,অসম্মান,"['অ', 'স', 'ম', '্', 'ম', 'া', 'ন']","[b'\xe0\xa6\x85', b'\xe0\xa6\xb8', b'\xe0\xa6\xae', b'\xe0\xa7\x8d', b'\xe0\xa6\xae', b'\xe0\xa6\xbe', b'\xe0\xa6\xa8']"
p2_অন্ধ.mp4,অন্ধ,"['অ', 'ন', '্', 'ধ']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa7\x8d', b'\xe0\xa6\xa7']"
p5_অপসারণ.mp4,অপসারণ,"['অ', 'প', 'স', 'া', 'র', 'ণ']","[b'\xe0\xa6\x85', b'\xe0\xa6\xaa', b'\xe0\xa6\xb8', b'\xe0\xa6\xbe', b'\xe0\xa6\xb0', b'\xe0\xa6\xa3']"
p1_আক্রমণ.mp4,আক্রমণ,"['আ', 'ক', '্', 'র', 'ম', 'ণ']","[b'\xe0\xa6\x86', b'\xe0\xa6\x95', b'\xe0\xa7\x8d', b'\xe0\xa6\xb0', b'\xe0\xa6\xae', b'\xe0\xa6\xa3']"
p1_আগমন.mp4,আগমন,"['আ', 'গ', 'ম', 'ন']","[b'\xe0\xa6\x86', b'\xe0\xa6\x97', b'\xe0\xa6\xae', b'\xe0\xa6\xa8']"
p3_অনলাইন.mp4,অনলাইন,"['অ', 'ন', 'ল', 'া', 'ই', 'ন']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa6\xb2', b'\xe0\xa6\xbe', b'\xe0\xa6\x87', b'\xe0\xa6\xa8']"
p3_অনুদান.mp4,অনুদান,"['অ', 'ন', 'ু', 'দ', 'া', 'ন']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa7\x81', b'\xe0\xa6\xa6', b'\xe0\xa6\xbe', b'\xe0\xa6\xa8']"
p5_অনুরূপ.mp4,অনুরূপ,"['অ', 'ন', 'ু', 'র', 'ূ', 'প']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa7\x81', b'\xe0\xa6\xb0', b'\xe0\xa7\x82', b'\xe0\xa6\xaa']"
p4_অস্তিত্ব.mp4,অস্তিত্ব,"['অ', 'স', '্', 'ত', 'ি', 'ত', '্', 'ব']","[b'\xe0\xa6\x85', b'\xe0\xa6\xb8', b'\xe0\xa7\x8d', b'\xe0\xa6\xa4', b'\xe0\xa6\xbf', b'\xe0\xa6\xa4', b'\xe0\xa7\x8d', b'\xe0\xa6\xac']"
p2_অবিশ্বাস্যভাবে.mp4,অবিশ্বাস্যভাবে,"['অ', 'ব', 'ি', 'শ', '্', 'ব', 'া', 'স', '্', 'য', 'ভ', 'া', 'ব', 'ে']","[b'\xe0\xa6\x85', b'\xe0\xa6\xac', b'\xe0\xa6\xbf', b'\xe0\xa6\xb6', b'\xe0\xa7\x8d', b'\xe0\xa6\xac', b'\xe0\xa6\xbe', b'\xe0\xa6\xb8', b'\xe0\xa7\x8d', b'\xe0\xa6\xaf', b'\xe0\xa6\xad', b'\xe0\xa6\xbe', b'\xe0\xa6\xac', b'\xe0\xa7\x87']"
p3_অনুসরণ.mp4,অনুসরণ,"['অ', 'ন', 'ু', 'স', 'র', 'ণ']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa7\x81', b'\xe0\xa6\xb8', b'\xe0\xa6\xb0', b'\xe0\xa6\xa3']"
p2_অভিগমন.mp4,অভিগমন,"['অ', 'ভ', 'ি', 'গ', 'ম', 'ন']","[b'\xe0\xa6\x85', b'\xe0\xa6\xad', b'\xe0\xa6\xbf', b'\xe0\xa6\x97', b'\xe0\xa6\xae', b'\xe0\xa6\xa8']"
p2_অভিনব.mp4,অভিনব,"['অ', 'ভ', 'ি', 'ন', 'ব']","[b'\xe0\xa6\x85', b'\xe0\xa6\xad', b'\xe0\xa6\xbf', b'\xe0\xa6\xa8', b'\xe0\xa6\xac']"
p5_অসুখী.mp4,অসুখী,"['অ', 'স', 'ু', 'খ', 'ী']","[b'\xe0\xa6\x85', b'\xe0\xa6\xb8', b'\xe0\xa7\x81', b'\xe0\xa6\x96', b'\xe0\xa7\x80']"
p1_অপ্রস্তুত.mp4,অপ্রস্তুত,"['অ', 'প', '্', 'র', 'স', '্', 'ত', 'ু', 'ত']","[b'\xe0\xa6\x85', b'\xe0\xa6\xaa', b'\xe0\xa7\x8d', b'\xe0\xa6\xb0', b'\xe0\xa6\xb8', b'\xe0\xa7\x8d', b'\xe0\xa6\xa4', b'\xe0\xa7\x81', b'\xe0\xa6\xa4']"
p6_অপসারণ.mp4,অপসারণ,"['অ', 'প', 'স', 'া', 'র', 'ণ']","[b'\xe0\xa6\x85', b'\xe0\xa6\xaa', b'\xe0\xa6\xb8', b'\xe0\xa6\xbe', b'\xe0\xa6\xb0', b'\xe0\xa6\xa3']"
p5_অবিশ্বাস্য.mp4,অবিশ্বাস্য,"['অ', 'ব', 'ি', 'শ', '্', 'ব', 'া', 'স', '্', 'য']","[b'\xe0\xa6\x85', b'\xe0\xa6\xac', b'\xe0\xa6\xbf', b'\xe0\xa6\xb6', b'\xe0\xa7\x8d', b'\xe0\xa6\xac', b'\xe0\xa6\xbe', b'\xe0\xa6\xb8', b'\xe0\xa7\x8d', b'\xe0\xa6\xaf']"
p2_অথবা.mp4,অথবা,"['অ', 'থ', 'ব', 'া']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa5', b'\xe0\xa6\xac', b'\xe0\xa6\xbe']"
p2_অদ্ভুত.mp4,অদ্ভুত,"['অ', 'দ', '্', 'ভ', 'ু', 'ত']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa6', b'\xe0\xa7\x8d', b'\xe0\xa6\xad', b'\xe0\xa7\x81', b'\xe0\xa6\xa4']"
p2_অস্থায়ী.mp4,অস্থায়ী,"['অ', 'স', '্', 'থ', 'া', 'য', '়', 'ী']","[b'\xe0\xa6\x85', b'\xe0\xa6\xb8', b'\xe0\xa7\x8d', b'\xe0\xa6\xa5', b'\xe0\xa6\xbe', b'\xe0\xa6\xaf', b'\xe0\xa6\xbc', b'\xe0\xa7\x80']"
p5_অনুসরণ.mp4,অনুসরণ,"['অ', 'ন', 'ু', 'স', 'র', 'ণ']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa7\x81', b'\xe0\xa6\xb8', b'\xe0\xa6\xb0', b'\xe0\xa6\xa3']"
p1_অন্বেষণ.mp4,অন্বেষণ,"['অ', 'ন', '্', 'ব', 'ে', 'ষ', 'ণ']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa7\x8d', b'\xe0\xa6\xac', b'\xe0\xa7\x87', b'\xe0\xa6\xb7', b'\xe0\xa6\xa3']"
p5_অপেক্ষার.mp4,অপেক্ষার,"['অ', 'প', 'ে', 'ক', '্', 'ষ', 'া', 'র']","[b'\xe0\xa6\x85', b'\xe0\xa6\xaa', b'\xe0\xa7\x87', b'\xe0\xa6\x95', b'\xe0\xa7\x8d', b'\xe0\xa6\xb7', b'\xe0\xa6\xbe', b'\xe0\xa6\xb0']"
p6_অদ্ভুত.mp4,অদ্ভুত,"['অ', 'দ', '্', 'ভ', 'ু', 'ত']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa6', b'\xe0\xa7\x8d', b'\xe0\xa6\xad', b'\xe0\xa7\x81', b'\xe0\xa6\xa4']"
p4_অন্তত.mp4,অন্তত,"['অ', 'ন', '্', 'ত', 'ত']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa7\x8d', b'\xe0\xa6\xa4', b'\xe0\xa6\xa4']"
p6_অপ্রয়োজনীয়.mp4,অপ্রয়োজনীয়,"['অ', 'প', '্', 'র', 'য', '়', 'ো', 'জ', 'ন', 'ী', 'য', '়']","[b'\xe0\xa6\x85', b'\xe0\xa6\xaa', b'\xe0\xa7\x8d', b'\xe0\xa6\xb0', b'\xe0\xa6\xaf', b'\xe0\xa6\xbc', b'\xe0\xa7\x8b', b'\xe0\xa6\x9c', b'\xe0\xa6\xa8', b'\xe0\xa7\x80', b'\xe0\xa6\xaf', b'\xe0\xa6\xbc']"
p5_অসদৃশ.mp4,অসদৃশ,"['অ', 'স', 'দ', 'ৃ', 'শ']","[b'\xe0\xa6\x85', b'\xe0\xa6\xb8', b'\xe0\xa6\xa6', b'\xe0\xa7\x83', b'\xe0\xa6\xb6']"
p6_অগ্রসর.mp4,অগ্রসর,"['অ', 'গ', '্', 'র', 'স', 'র']","[b'\xe0\xa6\x85', b'\xe0\xa6\x97', b'\xe0\xa7\x8d', b'\xe0\xa6\xb0', b'\xe0\xa6\xb8', b'\xe0\xa6\xb0']"
p2_অভিব্যক্তি.mp4,অভিব্যক্তি,"['অ', 'ভ', 'ি', 'ব', '্', 'য', 'ক', '্', 'ত', 'ি']","[b'\xe0\xa6\x85', b'\xe0\xa6\xad', b'\xe0\xa6\xbf', b'\xe0\xa6\xac', b'\xe0\xa7\x8d', b'\xe0\xa6\xaf', b'\xe0\xa6\x95', b'\xe0\xa7\x8d', b'\xe0\xa6\xa4', b'\xe0\xa6\xbf']"
p2_অভিজ্ঞতা.mp4,অভিজ্ঞতা,"['অ', 'ভ', 'ি', 'জ', '্', 'ঞ', 'ত', 'া']","[b'\xe0\xa6\x85', b'\xe0\xa6\xad', b'\xe0\xa6\xbf', b'\xe0\xa6\x9c', b'\xe0\xa7\x8d', b'\xe0\xa6\x9e', b'\xe0\xa6\xa4', b'\xe0\xa6\xbe']"
p6_অধিক.mp4,অধিক,"['অ', 'ধ', 'ি', 'ক']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa7', b'\xe0\xa6\xbf', b'\xe0\xa6\x95']"
p6_অনুসারে.mp4,অনুসারে,"['অ', 'ন', 'ু', 'স', 'া', 'র', 'ে']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa7\x81', b'\xe0\xa6\xb8', b'\xe0\xa6\xbe', b'\xe0\xa6\xb0', b'\xe0\xa7\x87']"
p2_অভিন্ন.mp4,অভিন্ন,"['অ', 'ভ', 'ি', 'ন', '্', 'ন']","[b'\xe0\xa6\x85', b'\xe0\xa6\xad', b'\xe0\xa6\xbf', b'\xe0\xa6\xa8', b'\xe0\xa7\x8d', b'\xe0\xa6\xa8']"
p2_অন্বেষণ.mp4,অন্বেষণ,"['অ', 'ন', '্', 'ব', 'ে', 'ষ', 'ণ']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa7\x8d', b'\xe0\xa6\xac', b'\xe0\xa7\x87', b'\xe0\xa6\xb7', b'\xe0\xa6\xa3']"
p2_আইনজীবী.mp4,আইনজীবী,"['আ', 'ই', 'ন', 'জ', 'ী', 'ব', 'ী']","[b'\xe0\xa6\x86', b'\xe0\xa6\x87', b'\xe0\xa6\xa8', b'\xe0\xa6\x9c', b'\xe0\xa7\x80', b'\xe0\xa6\xac', b'\xe0\xa7\x80']"
p6_অলস.mp4,অলস,"['অ', 'ল', 'স']","[b'\xe0\xa6\x85', b'\xe0\xa6\xb2', b'\xe0\xa6\xb8']"
p2_অন্যভাবে.mp4,অন্যভাবে,"['অ', 'ন', '্', 'য', 'ভ', 'া', 'ব', 'ে']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa7\x8d', b'\xe0\xa6\xaf', b'\xe0\xa6\xad', b'\xe0\xa6\xbe', b'\xe0\xa6\xac', b'\xe0\xa7\x87']"
p1_অনুসারে.mp4,অনুসারে,"['অ', 'ন', 'ু', 'স', 'া', 'র', 'ে']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa7\x81', b'\xe0\xa6\xb8', b'\xe0\xa6\xbe', b'\xe0\xa6\xb0', b'\xe0\xa7\x87']"
p3_অপ্রীতিকর.mp4,অপ্রীতিকর,"['অ', 'প', '্', 'র', 'ী', 'ত', 'ি', 'ক', 'র']","[b'\xe0\xa6\x85', b'\xe0\xa6\xaa', b'\xe0\xa7\x8d', b'\xe0\xa6\xb0', b'\xe0\xa7\x80', b'\xe0\xa6\xa4', b'\xe0\xa6\xbf', b'\xe0\xa6\x95', b'\xe0\xa6\xb0']"
p6_অপছন্দ.mp4,অপছন্দ,"['অ', 'প', 'ছ', 'ন', '্', 'দ']","[b'\xe0\xa6\x85', b'\xe0\xa6\xaa', b'\xe0\xa6\x9b', b'\xe0\xa6\xa8', b'\xe0\xa7\x8d', b'\xe0\xa6\xa6']"
p4_অনুবাদ.mp4,অনুবাদ,"['অ', 'ন', 'ু', 'ব', 'া', 'দ']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa7\x81', b'\xe0\xa6\xac', b'\xe0\xa6\xbe', b'\xe0\xa6\xa6']"
p1_অপরাধী.mp4,অপরাধী,"['অ', 'প', 'র', 'া', 'ধ', 'ী']","[b'\xe0\xa6\x85', b'\xe0\xa6\xaa', b'\xe0\xa6\xb0', b'\xe0\xa6\xbe', b'\xe0\xa6\xa7', b'\xe0\xa7\x80']"
p3_অংশীদার.mp4,অংশীদার,"['অ', 'ং', 'শ', 'ী', 'দ', 'া', 'র']","[b'\xe0\xa6\x85', b'\xe0\xa6\x82', b'\xe0\xa6\xb6', b'\xe0\xa7\x80', b'\xe0\xa6\xa6', b'\xe0\xa6\xbe', b'\xe0\xa6\xb0']"
p1_অন্তত.mp4,অন্তত,"['অ', 'ন', '্', 'ত', 'ত']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa7\x8d', b'\xe0\xa6\xa4', b'\xe0\xa6\xa4']"
p1_অর্ধেক.mp4,অর্ধেক,"['অ', 'র', '্', 'ধ', 'ে', 'ক']","[b'\xe0\xa6\x85', b'\xe0\xa6\xb0', b'\xe0\xa7\x8d', b'\xe0\xa6\xa7', b'\xe0\xa7\x87', b'\xe0\xa6\x95']"
p2_অগাস্ট.mp4,অগাস্ট,"['অ', 'গ', 'া', 'স', '্', 'ট']","[b'\xe0\xa6\x85', b'\xe0\xa6\x97', b'\xe0\xa6\xbe', b'\xe0\xa6\xb8', b'\xe0\xa7\x8d', b'\xe0\xa6\x9f']"
p6_অংক.mp4,অংক,"['অ', 'ং', 'ক']","[b'\xe0\xa6\x85', b'\xe0\xa6\x82', b'\xe0\xa6\x95']"
p3_অভদ্র.mp4,অভদ্র,"['অ', 'ভ', 'দ', '্', 'র']","[b'\xe0\xa6\x85', b'\xe0\xa6\xad', b'\xe0\xa6\xa6', b'\xe0\xa7\x8d', b'\xe0\xa6\xb0']"
p3_অঙ্কুর.mp4,অঙ্কুর,"['অ', 'ঙ', '্', 'ক', 'ু', 'র']","[b'\xe0\xa6\x85', b'\xe0\xa6\x99', b'\xe0\xa7\x8d', b'\xe0\xa6\x95', b'\xe0\xa7\x81', b'\xe0\xa6\xb0']"
p1_অপারেশন.mp4,অপারেশন,"['অ', 'প', 'া', 'র', 'ে', 'শ', 'ন']","[b'\xe0\xa6\x85', b'\xe0\xa6\xaa', b'\xe0\xa6\xbe', b'\xe0\xa6\xb0', b'\xe0\xa7\x87', b'\xe0\xa6\xb6', b'\xe0\xa6\xa8']"
p1_অনুশীলন.mp4,অনুশীলন,"['অ', 'ন', 'ু', 'শ', 'ী', 'ল', 'ন']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa7\x81', b'\xe0\xa6\xb6', b'\xe0\xa7\x80', b'\xe0\xa6\xb2', b'\xe0\xa6\xa8']"
p6_অধিকার.mp4,অধিকার,"['অ', 'ধ', 'ি', 'ক', 'া', 'র']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa7', b'\xe0\xa6\xbf', b'\xe0\xa6\x95', b'\xe0\xa6\xbe', b'\xe0\xa6\xb0']"
p6_অভিন্ন.mp4,অভিন্ন,"['অ', 'ভ', 'ি', 'ন', '্', 'ন']","[b'\xe0\xa6\x85', b'\xe0\xa6\xad', b'\xe0\xa6\xbf', b'\xe0\xa6\xa8', b'\xe0\xa7\x8d', b'\xe0\xa6\xa8']"
p4_অপেক্ষা.mp4,অপেক্ষা,"['অ', 'প', 'ে', 'ক', '্', 'ষ', 'া']","[b'\xe0\xa6\x85', b'\xe0\xa6\xaa', b'\xe0\xa7\x87', b'\xe0\xa6\x95', b'\xe0\xa7\x8d', b'\xe0\xa6\xb7', b'\xe0\xa6\xbe']"
p4_অসাধু.mp4,অসাধু,"['অ', 'স', 'া', 'ধ', 'ু']","[b'\xe0\xa6\x85', b'\xe0\xa6\xb8', b'\xe0\xa6\xbe', b'\xe0\xa6\xa7', b'\xe0\xa7\x81']"
p5_আক্রমণ.mp4,আক্রমণ,"['আ', 'ক', '্', 'র', 'ম', 'ণ']","[b'\xe0\xa6\x86', b'\xe0\xa6\x95', b'\xe0\xa7\x8d', b'\xe0\xa6\xb0', b'\xe0\xa6\xae', b'\xe0\xa6\xa3']"
p2_অবহিত.mp4,অবহিত,"['অ', 'ব', 'হ', 'ি', 'ত']","[b'\xe0\xa6\x85', b'\xe0\xa6\xac', b'\xe0\xa6\xb9', b'\xe0\xa6\xbf', b'\xe0\xa6\xa4']"
p4_অধীর.mp4,অধীর,"['অ', 'ধ', 'ী', 'র']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa7', b'\xe0\xa7\x80', b'\xe0\xa6\xb0']"
p3_অনুভব.mp4,অনুভব,"['অ', 'ন', 'ু', 'ভ', 'ব']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa8', b'\xe0\xa7\x81', b'\xe0\xa6\xad', b'\xe0\xa6\xac']"
p6_অধ্যয়ন.mp4,অধ্যয়ন,"['অ', 'ধ', '্', 'য', 'য', '়', 'ন']","[b'\xe0\xa6\x85', b'\xe0\xa6\xa7', b'\xe0\xa7\x8d', b'\xe0\xa6\xaf', b'\xe0\xa6\xaf', b'\xe0\xa6\xbc', b'\xe0\xa6\xa8']"
p2_অপারেশন.mp4,অপারেশন,"['অ', 'প', 'া', 'র', 'ে', 'শ', 'ন']","[b'\xe0\xa6\x85', b'\xe0\xa6\xaa', b'\xe0\xa6\xbe', b'\xe0\xa6\xb0', b'\xe0\xa7\x87', b'\xe0\xa6\xb6', b'\xe0\xa6\xa8']"
p3_অবিশ্বাস্যভাবে.mp4,অবিশ্বাস্যভাবে,"['অ', 'ব', 'ি', 'শ', '্', 'ব', 'া', 'স', '্', 'য', 'ভ', 'া', 'ব', 'ে']","[b'\xe0\xa6\x85', b'\xe0\xa6\xac', b'\xe0\xa6\xbf', b'\xe0\xa6\xb6', b'\xe0\xa7\x8d', b'\xe0\xa6\xac', b'\xe0\xa6\xbe', b'\xe0\xa6\xb8', b'\xe0\xa7\x8d', b'\xe0\xa6\xaf', b'\xe0\xa6\xad', b'\xe0\xa6\xbe', b'\xe0\xa6\xac', b'\xe0\xa7\x87']"
